hamlet,id,ranking_meeting,nhhrank,quota_final,maintreatment,elite_meeting
25,448,74,79,27,Full community,1.0
25,458,52,79,27,Full community,1.0
25,467,33,79,27,Full community,1.0
25,468,22,79,27,Full community,1.0
25,484,15,79,27,Full community,1.0
25,496,20,79,27,Full community,1.0
25,498,65,79,27,Full community,1.0
25,512,70,79,27,Full community,1.0
25,533,56,79,27,Full community,1.0
25,546,69,79,27,Full community,1.0
25,560,53,79,27,Full community,1.0
25,564,67,79,27,Full community,1.0
25,565,55,79,27,Full community,1.0
25,569,35,79,27,Full community,1.0
25,585,38,79,27,Full community,1.0
25,595,37,79,27,Full community,1.0
25,598,19,79,27,Full community,1.0
25,601,50,79,27,Full community,1.0
25,619,79,79,27,Full community,1.0
25,626,63,79,27,Full community,1.0
25,630,61,79,27,Full community,1.0
25,635,13,79,27,Full community,1.0
25,645,7,79,27,Full community,1.0
25,646,36,79,27,Full community,1.0
25,660,23,79,27,Full community,1.0
25,705,78,79,27,Full community,1.0
25,709,30,79,27,Full community,1.0
25,719,49,79,27,Full community,1.0
25,722,64,79,27,Full community,1.0
25,734,62,79,27,Full community,1.0
25,742,2,79,27,Full community,1.0
25,753,4,79,27,Full community,1.0
25,812,60,79,27,Full community,1.0
25,819,77,79,27,Full community,1.0
25,833,31,79,27,Full community,1.0
25,854,48,79,27,Full community,1.0
25,860,8,79,27,Full community,1.0
25,870,68,79,27,Full community,1.0
25,882,18,79,27,Full community,1.0
25,884,45,79,27,Full community,1.0
25,938,57,79,27,Full community,1.0
25,939,58,79,27,Full community,1.0
25,940,17,79,27,Full community,1.0
25,941,42,79,27,Full community,1.0
25,944,59,79,27,Full community,1.0
25,950,27,79,27,Full community,1.0
25,955,76,79,27,Full community,1.0
25,979,16,79,27,Full community,1.0
25,993,43,79,27,Full community,1.0
28,2,4,74,24,Full community,1.0
28,6,32,74,24,Full community,1.0
28,7,48,74,24,Full community,1.0
28,19,23,74,24,Full community,1.0
28,28,28,74,24,Full community,1.0
28,40,45,74,24,Full community,1.0
28,58,12,74,24,Full community,1.0
28,94,18,74,24,Full community,1.0
28,100,3,74,24,Full community,1.0
28,102,29,74,24,Full community,1.0
28,103,34,74,24,Full community,1.0
28,114,33,74,24,Full community,1.0
28,145,62,74,24,Full community,1.0
28,148,9,74,24,Full community,1.0
28,149,64,74,24,Full community,1.0
28,153,25,74,24,Full community,1.0
28,181,22,74,24,Full community,1.0
28,183,24,74,24,Full community,1.0
28,200,68,74,24,Full community,1.0
28,219,66,74,24,Full community,1.0
28,266,14,74,24,Full community,1.0
28,313,13,74,24,Full community,1.0
28,316,41,74,24,Full community,1.0
28,327,63,74,24,Full community,1.0
28,329,67,74,24,Full community,1.0
28,339,49,74,24,Full community,1.0
28,363,69,74,24,Full community,1.0
28,369,38,74,24,Full community,1.0
28,392,16,74,24,Full community,1.0
28,398,10,74,24,Full community,1.0
28,407,21,74,24,Full community,1.0
28,431,58,74,24,Full community,1.0
28,437,70,74,24,Full community,1.0
28,444,55,74,24,Full community,1.0
28,466,20,74,24,Full community,1.0
28,502,53,74,24,Full community,1.0
28,521,36,74,24,Full community,1.0
28,533,15,74,24,Full community,1.0
28,539,11,74,24,Full community,1.0
28,544,19,74,24,Full community,1.0
28,563,71,74,24,Full community,1.0
28,589,1,74,24,Full community,1.0
28,612,56,74,24,Full community,1.0
28,636,2,74,24,Full community,1.0
28,640,6,74,24,Full community,1.0
28,645,37,74,24,Full community,1.0
28,652,43,74,24,Full community,1.0
28,678,46,74,24,Full community,1.0
28,686,26,74,24,Full community,1.0
28,695,7,74,24,Full community,1.0
28,717,50,74,24,Full community,1.0
28,718,8,74,24,Full community,1.0
28,719,47,74,24,Full community,1.0
28,722,44,74,24,Full community,1.0
28,738,5,74,24,Full community,1.0
28,744,52,74,24,Full community,1.0
28,760,51,74,24,Full community,1.0
28,762,40,74,24,Full community,1.0
28,779,61,74,24,Full community,1.0
28,808,31,74,24,Full community,1.0
28,817,65,74,24,Full community,1.0
28,821,54,74,24,Full community,1.0
28,836,72,74,24,Full community,1.0
28,844,17,74,24,Full community,1.0
28,850,73,74,24,Full community,1.0
28,860,39,74,24,Full community,1.0
28,873,42,74,24,Full community,1.0
28,897,74,74,24,Full community,1.0
28,922,60,74,24,Full community,1.0
28,924,59,74,24,Full community,1.0
28,940,35,74,24,Full community,1.0
28,951,27,74,24,Full community,1.0
28,983,30,74,24,Full community,1.0
28,996,57,74,24,Full community,1.0
31,2,29,45,15,Full community,1.0
31,43,8,45,15,Full community,1.0
31,44,15,45,15,Full community,1.0
31,51,22,45,15,Full community,1.0
31,111,1,45,15,Full community,1.0
31,112,13,45,15,Full community,1.0
31,125,19,45,15,Full community,1.0
31,137,33,45,15,Full community,1.0
31,170,14,45,15,Full community,1.0
31,181,9,45,15,Full community,1.0
31,187,34,45,15,Full community,1.0
31,199,2,45,15,Full community,1.0
31,232,30,45,15,Full community,1.0
31,266,20,45,15,Full community,1.0
31,306,17,45,15,Full community,1.0
31,318,28,45,15,Full community,1.0
31,346,43,45,15,Full community,1.0
31,353,24,45,15,Full community,1.0
31,375,31,45,15,Full community,1.0
31,405,12,45,15,Full community,1.0
31,459,42,45,15,Full community,1.0
31,486,23,45,15,Full community,1.0
31,492,4,45,15,Full community,1.0
31,526,16,45,15,Full community,1.0
31,559,32,45,15,Full community,1.0
31,560,7,45,15,Full community,1.0
31,574,3,45,15,Full community,1.0
31,589,35,45,15,Full community,1.0
31,651,10,45,15,Full community,1.0
31,657,26,45,15,Full community,1.0
31,697,27,45,15,Full community,1.0
31,716,18,45,15,Full community,1.0
31,726,41,45,15,Full community,1.0
31,774,38,45,15,Full community,1.0
31,796,44,45,15,Full community,1.0
31,805,11,45,15,Full community,1.0
31,835,21,45,15,Full community,1.0
31,839,36,45,15,Full community,1.0
31,870,39,45,15,Full community,1.0
31,894,25,45,15,Full community,1.0
31,943,45,45,15,Full community,1.0
31,955,5,45,15,Full community,1.0
31,958,37,45,15,Full community,1.0
31,971,40,45,15,Full community,1.0
31,999,6,45,15,Full community,1.0
37,1,16,48,14,Full community,0.0
37,15,37,48,14,Full community,0.0
37,46,41,48,14,Full community,0.0
37,52,39,48,14,Full community,0.0
37,84,40,48,14,Full community,0.0
37,91,13,48,14,Full community,0.0
37,96,19,48,14,Full community,0.0
37,101,36,48,14,Full community,0.0
37,110,21,48,14,Full community,0.0
37,147,38,48,14,Full community,0.0
37,219,43,48,14,Full community,0.0
37,240,48,48,14,Full community,0.0
37,254,1,48,14,Full community,0.0
37,261,25,48,14,Full community,0.0
37,265,29,48,14,Full community,0.0
37,271,7,48,14,Full community,0.0
37,313,26,48,14,Full community,0.0
37,339,47,48,14,Full community,0.0
37,399,27,48,14,Full community,0.0
37,455,34,48,14,Full community,0.0
37,467,20,48,14,Full community,0.0
37,478,3,48,14,Full community,0.0
37,490,6,48,14,Full community,0.0
37,501,2,48,14,Full community,0.0
37,504,33,48,14,Full community,0.0
37,524,5,48,14,Full community,0.0
37,530,17,48,14,Full community,0.0
37,535,30,48,14,Full community,0.0
37,536,4,48,14,Full community,0.0
37,560,24,48,14,Full community,0.0
37,579,31,48,14,Full community,0.0
37,600,11,48,14,Full community,0.0
37,613,10,48,14,Full community,0.0
37,621,9,48,14,Full community,0.0
37,628,44,48,14,Full community,0.0
37,633,15,48,14,Full community,0.0
37,656,45,48,14,Full community,0.0
37,694,42,48,14,Full community,0.0
37,742,28,48,14,Full community,0.0
37,748,14,48,14,Full community,0.0
37,752,23,48,14,Full community,0.0
37,780,46,48,14,Full community,0.0
37,860,8,48,14,Full community,0.0
37,867,12,48,14,Full community,0.0
37,872,22,48,14,Full community,0.0
37,900,35,48,14,Full community,0.0
37,960,18,48,14,Full community,0.0
37,966,32,48,14,Full community,0.0
40,74,9,20,2,Full community,0.0
40,149,7,20,2,Full community,0.0
40,159,8,20,2,Full community,0.0
40,215,13,20,2,Full community,0.0
40,238,10,20,2,Full community,0.0
40,252,18,20,2,Full community,0.0
40,329,19,20,2,Full community,0.0
40,335,12,20,2,Full community,0.0
40,378,16,20,2,Full community,0.0
40,380,15,20,2,Full community,0.0
40,385,5,20,2,Full community,0.0
40,407,4,20,2,Full community,0.0
40,416,17,20,2,Full community,0.0
40,453,11,20,2,Full community,0.0
40,464,1,20,2,Full community,0.0
40,531,3,20,2,Full community,0.0
40,612,2,20,2,Full community,0.0
40,628,6,20,2,Full community,0.0
40,809,14,20,2,Full community,0.0
40,912,20,20,2,Full community,0.0
44,4,53,82,12,Full community,1.0
44,15,34,82,12,Full community,1.0
44,18,55,82,12,Full community,1.0
44,32,3,82,12,Full community,1.0
44,46,47,82,12,Full community,1.0
44,74,80,82,12,Full community,1.0
44,91,41,82,12,Full community,1.0
44,93,33,82,12,Full community,1.0
44,149,57,82,12,Full community,1.0
44,151,25,82,12,Full community,1.0
44,155,36,82,12,Full community,1.0
44,161,73,82,12,Full community,1.0
44,168,48,82,12,Full community,1.0
44,186,1,82,12,Full community,1.0
44,192,35,82,12,Full community,1.0
44,196,21,82,12,Full community,1.0
44,200,43,82,12,Full community,1.0
44,218,63,82,12,Full community,1.0
44,220,19,82,12,Full community,1.0
44,226,69,82,12,Full community,1.0
44,238,24,82,12,Full community,1.0
44,251,13,82,12,Full community,1.0
44,257,65,82,12,Full community,1.0
44,258,26,82,12,Full community,1.0
44,269,27,82,12,Full community,1.0
44,271,82,82,12,Full community,1.0
44,278,64,82,12,Full community,1.0
44,285,29,82,12,Full community,1.0
44,304,72,82,12,Full community,1.0
44,319,66,82,12,Full community,1.0
44,320,22,82,12,Full community,1.0
44,341,49,82,12,Full community,1.0
44,369,62,82,12,Full community,1.0
44,389,23,82,12,Full community,1.0
44,407,20,82,12,Full community,1.0
44,410,8,82,12,Full community,1.0
44,422,78,82,12,Full community,1.0
44,428,12,82,12,Full community,1.0
44,461,7,82,12,Full community,1.0
44,462,77,82,12,Full community,1.0
44,474,61,82,12,Full community,1.0
44,487,32,82,12,Full community,1.0
44,492,6,82,12,Full community,1.0
44,500,50,82,12,Full community,1.0
44,506,18,82,12,Full community,1.0
44,531,31,82,12,Full community,1.0
44,537,74,82,12,Full community,1.0
44,540,44,82,12,Full community,1.0
44,579,30,82,12,Full community,1.0
44,599,9,82,12,Full community,1.0
44,603,42,82,12,Full community,1.0
44,613,67,82,12,Full community,1.0
44,616,38,82,12,Full community,1.0
44,628,59,82,12,Full community,1.0
44,648,60,82,12,Full community,1.0
44,651,2,82,12,Full community,1.0
44,662,68,82,12,Full community,1.0
44,667,71,82,12,Full community,1.0
44,668,37,82,12,Full community,1.0
44,692,40,82,12,Full community,1.0
44,693,39,82,12,Full community,1.0
44,694,76,82,12,Full community,1.0
44,700,28,82,12,Full community,1.0
44,721,58,82,12,Full community,1.0
44,732,4,82,12,Full community,1.0
44,756,81,82,12,Full community,1.0
44,762,51,82,12,Full community,1.0
44,777,79,82,12,Full community,1.0
44,787,10,82,12,Full community,1.0
44,831,54,82,12,Full community,1.0
44,834,75,82,12,Full community,1.0
44,838,46,82,12,Full community,1.0
44,854,14,82,12,Full community,1.0
44,855,52,82,12,Full community,1.0
44,879,45,82,12,Full community,1.0
44,903,15,82,12,Full community,1.0
44,905,16,82,12,Full community,1.0
44,907,56,82,12,Full community,1.0
44,930,70,82,12,Full community,1.0
44,950,5,82,12,Full community,1.0
44,985,11,82,12,Full community,1.0
44,989,17,82,12,Full community,1.0
49,17,4,61,10,Full community,1.0
49,25,44,61,10,Full community,1.0
49,53,47,61,10,Full community,1.0
49,78,3,61,10,Full community,1.0
49,83,48,61,10,Full community,1.0
49,96,9,61,10,Full community,1.0
49,104,26,61,10,Full community,1.0
49,134,25,61,10,Full community,1.0
49,144,20,61,10,Full community,1.0
49,147,10,61,10,Full community,1.0
49,150,41,61,10,Full community,1.0
49,160,45,61,10,Full community,1.0
49,179,59,61,10,Full community,1.0
49,186,52,61,10,Full community,1.0
49,222,28,61,10,Full community,1.0
49,244,8,61,10,Full community,1.0
49,262,11,61,10,Full community,1.0
49,283,60,61,10,Full community,1.0
49,296,33,61,10,Full community,1.0
49,311,1,61,10,Full community,1.0
49,312,23,61,10,Full community,1.0
49,316,24,61,10,Full community,1.0
49,323,18,61,10,Full community,1.0
49,330,49,61,10,Full community,1.0
49,344,19,61,10,Full community,1.0
49,381,17,61,10,Full community,1.0
49,384,34,61,10,Full community,1.0
49,398,30,61,10,Full community,1.0
49,402,29,61,10,Full community,1.0
49,421,43,61,10,Full community,1.0
49,433,39,61,10,Full community,1.0
49,437,61,61,10,Full community,1.0
49,451,37,61,10,Full community,1.0
49,452,54,61,10,Full community,1.0
49,458,56,61,10,Full community,1.0
49,462,35,61,10,Full community,1.0
49,470,6,61,10,Full community,1.0
49,490,51,61,10,Full community,1.0
49,532,58,61,10,Full community,1.0
49,561,21,61,10,Full community,1.0
49,569,12,61,10,Full community,1.0
49,578,15,61,10,Full community,1.0
49,581,38,61,10,Full community,1.0
49,595,36,61,10,Full community,1.0
49,632,40,61,10,Full community,1.0
49,665,42,61,10,Full community,1.0
49,677,46,61,10,Full community,1.0
49,707,2,61,10,Full community,1.0
49,738,5,61,10,Full community,1.0
49,761,53,61,10,Full community,1.0
49,785,16,61,10,Full community,1.0
49,795,31,61,10,Full community,1.0
49,816,7,61,10,Full community,1.0
49,849,55,61,10,Full community,1.0
49,855,14,61,10,Full community,1.0
49,918,13,61,10,Full community,1.0
49,930,57,61,10,Full community,1.0
49,931,32,61,10,Full community,1.0
49,936,50,61,10,Full community,1.0
49,967,22,61,10,Full community,1.0
49,998,27,61,10,Full community,1.0
50,3,8,63,12,Full community,0.0
50,13,36,63,12,Full community,0.0
50,80,58,63,12,Full community,0.0
50,84,43,63,12,Full community,0.0
50,97,5,63,12,Full community,0.0
50,106,1,63,12,Full community,0.0
50,115,39,63,12,Full community,0.0
50,122,10,63,12,Full community,0.0
50,131,13,63,12,Full community,0.0
50,155,53,63,12,Full community,0.0
50,208,19,63,12,Full community,0.0
50,210,55,63,12,Full community,0.0
50,219,27,63,12,Full community,0.0
50,232,28,63,12,Full community,0.0
50,253,59,63,12,Full community,0.0
50,258,22,63,12,Full community,0.0
50,270,34,63,12,Full community,0.0
50,283,51,63,12,Full community,0.0
50,287,40,63,12,Full community,0.0
50,312,17,63,12,Full community,0.0
50,325,16,63,12,Full community,0.0
50,330,35,63,12,Full community,0.0
50,340,61,63,12,Full community,0.0
50,360,21,63,12,Full community,0.0
50,363,60,63,12,Full community,0.0
50,377,2,63,12,Full community,0.0
50,409,11,63,12,Full community,0.0
50,415,54,63,12,Full community,0.0
50,428,3,63,12,Full community,0.0
50,431,62,63,12,Full community,0.0
50,471,9,63,12,Full community,0.0
50,490,23,63,12,Full community,0.0
50,495,4,63,12,Full community,0.0
50,502,41,63,12,Full community,0.0
50,552,24,63,12,Full community,0.0
50,574,46,63,12,Full community,0.0
50,579,7,63,12,Full community,0.0
50,585,25,63,12,Full community,0.0
50,597,42,63,12,Full community,0.0
50,615,20,63,12,Full community,0.0
50,643,14,63,12,Full community,0.0
50,649,45,63,12,Full community,0.0
50,702,12,63,12,Full community,0.0
50,720,37,63,12,Full community,0.0
50,744,33,63,12,Full community,0.0
50,762,38,63,12,Full community,0.0
50,832,63,63,12,Full community,0.0
50,864,30,63,12,Full community,0.0
50,871,48,63,12,Full community,0.0
50,879,29,63,12,Full community,0.0
50,883,50,63,12,Full community,0.0
50,890,26,63,12,Full community,0.0
50,902,57,63,12,Full community,0.0
50,904,15,63,12,Full community,0.0
50,905,56,63,12,Full community,0.0
50,911,18,63,12,Full community,0.0
50,932,47,63,12,Full community,0.0
50,943,44,63,12,Full community,0.0
50,955,6,63,12,Full community,0.0
50,969,52,63,12,Full community,0.0
50,980,31,63,12,Full community,0.0
50,988,32,63,12,Full community,0.0
50,995,49,63,12,Full community,0.0
51,12,10,97,16,Full community,0.0
51,21,72,97,16,Full community,0.0
51,30,66,97,16,Full community,0.0
51,65,46,97,16,Full community,0.0
51,78,73,97,16,Full community,0.0
51,79,82,97,16,Full community,0.0
51,87,67,97,16,Full community,0.0
51,91,88,97,16,Full community,0.0
51,107,65,97,16,Full community,0.0
51,119,87,97,16,Full community,0.0
51,149,80,97,16,Full community,0.0
51,163,74,97,16,Full community,0.0
51,169,71,97,16,Full community,0.0
51,173,83,97,16,Full community,0.0
51,178,47,97,16,Full community,0.0
51,251,77,97,16,Full community,0.0
51,252,81,97,16,Full community,0.0
51,257,7,97,16,Full community,0.0
51,262,5,97,16,Full community,0.0
51,263,11,97,16,Full community,0.0
51,267,93,97,16,Full community,0.0
51,284,9,97,16,Full community,0.0
51,293,48,97,16,Full community,0.0
51,297,84,97,16,Full community,0.0
51,307,30,97,16,Full community,0.0
51,322,20,97,16,Full community,0.0
51,329,94,97,16,Full community,0.0
51,355,45,97,16,Full community,0.0
51,379,64,97,16,Full community,0.0
51,388,85,97,16,Full community,0.0
51,391,91,97,16,Full community,0.0
51,412,70,97,16,Full community,0.0
51,414,44,97,16,Full community,0.0
51,442,38,97,16,Full community,0.0
51,447,86,97,16,Full community,0.0
51,449,43,97,16,Full community,0.0
51,459,95,97,16,Full community,0.0
51,462,14,97,16,Full community,0.0
51,466,1,97,16,Full community,0.0
51,480,39,97,16,Full community,0.0
51,485,68,97,16,Full community,0.0
51,486,69,97,16,Full community,0.0
51,489,75,97,16,Full community,0.0
51,490,13,97,16,Full community,0.0
51,492,4,97,16,Full community,0.0
51,499,50,97,16,Full community,0.0
51,510,97,97,16,Full community,0.0
51,531,55,97,16,Full community,0.0
51,544,15,97,16,Full community,0.0
51,547,3,97,16,Full community,0.0
51,593,16,97,16,Full community,0.0
51,604,6,97,16,Full community,0.0
51,614,56,97,16,Full community,0.0
51,622,12,97,16,Full community,0.0
51,632,17,97,16,Full community,0.0
51,642,21,97,16,Full community,0.0
51,647,52,97,16,Full community,0.0
51,648,76,97,16,Full community,0.0
51,651,49,97,16,Full community,0.0
51,653,89,97,16,Full community,0.0
51,654,34,97,16,Full community,0.0
51,656,57,97,16,Full community,0.0
51,670,63,97,16,Full community,0.0
51,671,40,97,16,Full community,0.0
51,678,62,97,16,Full community,0.0
51,689,58,97,16,Full community,0.0
51,698,8,97,16,Full community,0.0
51,708,41,97,16,Full community,0.0
51,710,51,97,16,Full community,0.0
51,721,18,97,16,Full community,0.0
51,734,60,97,16,Full community,0.0
